unique_key,case_number,date,block,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,latitude,longitude,year
12957237,JG121844,2023-01-19 11:33:00.000000 UTC,013XX W CHICAGO AVE,THEFT,OVER $500,PARK PROPERTY,false,false,1213,12,27,24,06,41.896176088,-87.660853065,2023
12995021,JG167365,2023-02-22 07:30:00.000000 UTC,010XX N WOOD ST,THEFT,OVER $500,STREET,false,false,1213,12,1,24,06,41.900567537,-87.672311649,2023
13020505,JG196897,2023-03-22 10:34:00.000000 UTC,008XX N MILWAUKEE AVE,THEFT,OVER $500,APARTMENT,false,false,1213,12,27,24,06,41.897915694,-87.658006519,2023
13144193,JG345365,2023-07-16 07:30:00.000000 UTC,009XX W FRY ST,THEFT,OVER $500,STREET,false,false,1213,12,27,24,06,41.897391383,-87.651477634,2023
13211363,JG425112,2023-09-08 09:00:00.000000 UTC,011XX N MILWAUKEE AVE,THEFT,$500 AND UNDER,APARTMENT,false,false,1213,12,1,24,06,41.902476988,-87.665106838,2023
13308006,JG540328,2023-12-08 08:00:00.000000 UTC,011XX N PAULINA ST,THEFT,$500 AND UNDER,APARTMENT,false,false,1213,12,1,24,06,41.902502165,-87.669922369,2023
13223934,JG440222,2023-09-19 13:00:00.000000 UTC,015XX W DIVISION ST,CRIMINAL DAMAGE,TO PROPERTY,MOVIE HOUSE / THEATER,false,false,1213,12,1,24,14,41.903356763,-87.666802133,2023
12955873,JG120266,2023-01-18 03:50:00.000000 UTC,014XX W CHICAGO AVE,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,false,false,1213,12,1,24,14,41.896135162,-87.66324095,2023
13108133,JG302622,2023-06-15 18:30:00.000000 UTC,008XX N ELIZABETH ST,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,1213,12,27,24,14,41.896417867,-87.65996533,2023
13190514,JG400017,2023-08-27 16:03:00.000000 UTC,004XX N CARPENTER ST,ROBBERY,ARMED - HANDGUN,STREET,false,false,1214,12,27,24,03,41.890405232,-87.653443367,2023
13062505,JG247938,2023-04-30 16:40:00.000000 UTC,010XX W LAKE ST,ROBBERY,ATTEMPT ARMED - HANDGUN,DRUG STORE,false,false,1214,12,27,28,03,41.885557376,-87.65364901,2023
13078624,JG267430,2023-05-20 00:23:00.000000 UTC,005XX N MILWAUKEE AVE,BATTERY,SIMPLE,CTA TRAIN,false,false,1214,12,27,24,08B,41.891412551,-87.647934597,2023
12951746,JG115478,2023-01-14 00:30:00.000000 UTC,002XX N GREEN ST,BATTERY,SIMPLE,HOTEL / MOTEL,false,false,1214,12,27,28,08B,41.885974991,-87.648650084,2023
13055946,JG239934,2023-04-27 20:41:00.000000 UTC,008XX W FULTON MARKET,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1214,12,27,28,08B,41.88677625,-87.649100588,2023
13089194,JG279461,2023-05-29 09:00:00.000000 UTC,003XX N HALSTED ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1214,12,34,28,08B,41.888701814,-87.647570608,2023
13208584,JG420933,2023-09-11 20:00:00.000000 UTC,007XX W LAKE ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1214,12,27,28,06,41.885675573,-87.646761991,2023
13226244,JG442022,2023-09-27 16:15:00.000000 UTC,003XX N Desplaines St,THEFT,OVER $500,GROCERY FOOD STORE,false,false,1214,12,34,28,06,41.888525948,-87.644322264,2023
13233128,JG451226,2023-10-04 18:45:00.000000 UTC,006XX W HUBBARD ST,THEFT,OVER $500,STREET,false,false,1214,12,27,24,06,41.890119429,-87.645083744,2023
13274410,JG500706,2023-11-11 18:00:00.000000 UTC,007XX W LAKE ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1214,12,27,28,06,41.885675573,-87.646761991,2023
13297694,JG527972,2023-11-30 13:25:00.000000 UTC,007XX N ABERDEEN ST,THEFT,OVER $500,APARTMENT,false,false,1214,12,27,24,06,41.895002616,-87.654503837,2023
13024464,JG202655,2023-03-27 19:30:00.000000 UTC,003XX N CARPENTER ST,THEFT,OVER $500,STREET,false,false,1214,12,27,28,06,41.88717198,-87.653352786,2023
13057718,JG242168,2023-04-29 17:50:00.000000 UTC,002XX N HALSTED ST,THEFT,OVER $500,STREET,false,false,1214,12,27,28,06,41.88603939,-87.647485237,2023
13098486,JG291030,2023-06-06 17:39:00.000000 UTC,004XX N UNION AVE,THEFT,OVER $500,STREET,false,false,1214,12,27,24,06,41.890379005,-87.64581182,2023
13152455,JG355167,2023-07-22 00:45:00.000000 UTC,002XX N CARPENTER ST,THEFT,OVER $500,STREET,false,false,1214,12,27,28,06,41.885958797,-87.653314236,2023
13167554,JG373143,2023-08-06 19:00:00.000000 UTC,006XX W HUBBARD ST,THEFT,OVER $500,STREET,false,false,1214,12,27,24,06,41.890123156,-87.644789891,2023
13278130,JG498243,2023-11-09 18:40:00.000000 UTC,007XX W FULTON MARKET,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1214,12,27,28,06,41.886799279,-87.646981325,2023
13177005,JG383694,2023-08-13 22:00:00.000000 UTC,003XX N MORGAN ST,THEFT,$500 AND UNDER,SIDEWALK,false,false,1214,12,27,28,06,41.887154083,-87.652185122,2023
13246042,JG466718,2023-10-17 07:10:00.000000 UTC,010XX W LAKE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1214,12,27,28,06,41.885557376,-87.65364901,2023
13291268,JG521014,2023-11-28 17:40:00.000000 UTC,011XX W FULTON MARKET,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1214,12,27,28,06,41.886686562,-87.65479754,2023
13017488,JG194091,2023-03-21 18:45:00.000000 UTC,010XX W LAKE ST,THEFT,RETAIL THEFT,DRUG STORE,false,false,1214,12,27,28,06,41.885557376,-87.65364901,2023
13054023,JG237665,2023-04-19 13:20:00.000000 UTC,010XX W LAKE ST,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1214,12,27,28,06,41.885557376,-87.65364901,2023
13279513,JG506052,2023-11-14 14:00:00.000000 UTC,007XX N MORGAN ST,THEFT,FROM BUILDING,RESIDENCE,false,false,1214,12,27,24,06,41.895740636,-87.652619127,2023
13309918,JG542922,2023-12-15 20:01:00.000000 UTC,009XX W FULTON MARKET,THEFT,FROM BUILDING,RESTAURANT,false,false,1214,12,27,28,06,41.886763688,-87.650217153,2023
13229842,JG447192,2023-10-01 21:00:00.000000 UTC,007XX W OHIO ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1214,12,27,24,14,41.892257156,-87.646911879,2023
13108524,JG302823,2023-06-15 23:00:00.000000 UTC,017XX W ERIE ST,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1215,12,1,24,03,41.893284149,-87.670851505,2023
13077393,JG265527,2023-05-18 02:45:00.000000 UTC,016XX W LAKE ST,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,1215,12,27,28,04B,41.885312381,-87.667573631,2023
12976963,JG145505,2023-02-07 15:30:00.000000 UTC,014XX W SUPERIOR ST,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,false,false,1215,12,27,24,08B,41.895199124,-87.664609728,2023
13056929,JG241145,2023-04-28 19:30:00.000000 UTC,013XX W ERIE ST,ASSAULT,SIMPLE,APARTMENT,false,false,1215,12,27,24,08A,41.893433954,-87.661212387,2023
13076905,JG265352,2023-05-16 18:00:00.000000 UTC,005XX N NOBLE ST,THEFT,OVER $500,STREET,false,false,1215,12,1,24,06,41.891527458,-87.662279107,2023
13079575,JG268640,2023-05-20 23:00:00.000000 UTC,012XX W CARROLL AVE,THEFT,OVER $500,STREET,false,false,1215,12,27,28,06,41.887696049,-87.657522888,2023
13178098,JG385526,2023-08-16 16:00:00.000000 UTC,012XX W FULTON MARKET,THEFT,OVER $500,STREET,false,false,1215,12,27,28,06,41.886665056,-87.657665963,2023
13210253,JG423516,2023-09-14 07:05:00.000000 UTC,016XX W CHICAGO AVE,THEFT,$500 AND UNDER,APARTMENT,false,false,1215,12,1,24,06,41.89604714,-87.668872585,2023
13237781,JG456866,2023-10-09 10:00:00.000000 UTC,007XX N ADA ST,THEFT,$500 AND UNDER,APARTMENT,false,false,1215,12,27,24,06,41.89458743,-87.661365575,2023
13098584,JG291143,2023-06-06 19:30:00.000000 UTC,014XX W FULTON ST,THEFT,$500 AND UNDER,STREET,false,false,1215,12,27,28,06,41.886576101,-87.663091125,2023
13265093,JG487453,2023-10-15 07:00:00.000000 UTC,016XX W GRAND AVE,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,1215,12,27,24,14,41.890976283,-87.667536856,2023
13289579,JG518871,2023-11-26 12:30:00.000000 UTC,006XX N NOBLE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1215,12,1,24,14,41.892828426,-87.662313236,2023
13127280,JG325040,2023-07-02 00:00:00.000000 UTC,006XX N NOBLE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1215,12,27,24,14,41.89402512,-87.662348457,2023
13239356,JG458652,2023-10-10 19:12:00.000000 UTC,023XX W GRAND AVE,ROBBERY,ARMED - HANDGUN,CAR WASH,false,false,1221,12,36,24,03,41.890697731,-87.684555359,2023
13288768,JG517795,2023-11-26 05:15:00.000000 UTC,022XX W HURON ST,ROBBERY,ARMED - HANDGUN,STREET,false,false,1221,12,36,24,03,41.894001902,-87.682634056,2023
13168348,JG373977,2023-08-08 01:00:00.000000 UTC,020XX W SUPERIOR ST,ROBBERY,ARMED - HANDGUN,STREET,false,false,1221,12,36,24,03,41.894791373,-87.677656564,2023
13272236,JG497940,2023-11-09 14:25:00.000000 UTC,005XX N TROY ST,BATTERY,SIMPLE,RESIDENCE,false,true,1221,12,27,23,08B,41.89102648,-87.705185365,2023
13276828,JG503662,2023-11-14 09:50:00.000000 UTC,004XX N TROY ST,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,false,false,1221,12,27,23,08B,41.889096979,-87.705130816,2023
13307964,JG541130,2023-12-14 17:17:00.000000 UTC,024XX W CHICAGO AVE,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,1221,12,36,24,08B,41.895732399,-87.687784384,2023
13177131,JG384289,2023-08-15 20:45:00.000000 UTC,024XX W ERIE ST,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",PARK PROPERTY,false,false,1221,12,36,24,04B,41.893000859,-87.688579512,2023
13283321,JG511541,2023-11-17 06:00:00.000000 UTC,018XX W ERIE ST,THEFT,OVER $500,STREET,false,false,1221,12,36,24,06,41.893244238,-87.672974821,2023
13305172,JG537863,2023-12-11 15:00:00.000000 UTC,005XX N TROY ST,THEFT,OVER $500,STREET,false,false,1221,12,27,23,06,41.890993551,-87.705185688,2023
13069934,JG256988,2023-05-11 11:50:00.000000 UTC,005XX N SACRAMENTO BLVD,THEFT,OVER $500,STREET,false,false,1221,12,27,23,06,41.89110478,-87.701948929,2023
13143645,JG344628,2023-07-17 09:45:00.000000 UTC,018XX W GRAND AVE,THEFT,OVER $500,STREET,false,false,1221,12,27,24,06,41.890893195,-87.672631766,2023
13176153,JG383100,2023-08-15 01:30:00.000000 UTC,021XX W CHICAGO AVE,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,false,false,1221,12,36,24,14,41.895846815,-87.6808376,2023
13038413,JG218845,2023-03-01 01:00:00.000000 UTC,007XX N SACRAMENTO BLVD,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1221,12,27,23,14,41.893990113,-87.702155577,2023
13113869,JG309294,2023-06-21 00:05:00.000000 UTC,005XX N TROY ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1221,12,27,23,14,41.890993551,-87.705185688,2023
13144929,JG346258,2023-07-17 18:30:00.000000 UTC,031XX W FRANKLIN BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1221,12,27,23,14,41.890086774,-87.704970539,2023
12974696,JG142919,2023-02-06 13:20:00.000000 UTC,030XX W CARROLL AVE,BATTERY,SIMPLE,STREET,false,false,1222,12,27,27,08B,41.887577285,-87.701741278,2023
13042548,JG223656,2023-04-14 18:45:00.000000 UTC,029XX W LAKE ST,BATTERY,SIMPLE,STREET,false,false,1222,12,27,27,08B,41.88411748,-87.69987309,2023
13051634,JG234816,2023-04-23 20:05:00.000000 UTC,030XX W WASHINGTON BLVD,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,1222,12,27,27,08B,41.882837586,-87.702169872,2023
13321310,JG557138,2023-12-28 10:20:00.000000 UTC,031XX W MADISON ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,false,false,1222,12,28,27,04A,41.880988964,-87.704854042,2023
13102716,JG296095,2023-06-10 13:30:00.000000 UTC,026XX W MAYPOLE AVE,THEFT,OVER $500,STREET,false,false,1222,12,27,28,06,41.883694646,-87.691923068,2023
13232298,JG450130,2023-10-04 04:50:00.000000 UTC,003XX N SACRAMENTO BLVD,THEFT,$500 AND UNDER,STREET,false,false,1222,12,27,23,06,41.887825139,-87.701400963,2023
13200636,JG412217,2023-09-04 22:00:00.000000 UTC,031XX W MADISON ST,THEFT,$500 AND UNDER,STREET,false,false,1222,12,28,27,06,41.88099198,-87.704402338,2023
13154700,JG356771,2023-07-16 03:00:00.000000 UTC,030XX W WARREN BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1222,12,27,27,14,41.881930481,-87.702395459,2023
13250246,JG471507,2023-10-20 14:14:00.000000 UTC,022XX W WALNUT ST,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1223,12,27,28,03,41.885768923,-87.682589072,2023
13019508,JG196597,2023-03-23 19:40:00.000000 UTC,018XX W MAYPOLE AVE,ROBBERY,ARMED - HANDGUN,STREET,false,false,1223,12,27,28,03,41.88416317,-87.672433029,2023
13314415,JG548910,2023-12-20 21:45:00.000000 UTC,018XX W WARREN BLVD,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,1223,12,27,28,03,41.882299537,-87.672382462,2023
13023881,JG201783,2023-03-28 06:50:00.000000 UTC,023XX W MONROE ST,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,1223,12,27,28,03,41.879876067,-87.684844767,2023
13016612,JG192323,2023-03-20 12:35:00.000000 UTC,021XX W FULTON ST,ROBBERY,ATTEMPT ARMED - OTHER DANGEROUS WEAPON,ALLEY,false,false,1223,12,27,28,03,41.886719423,-87.680346563,2023
13039117,JG219753,2023-04-11 22:00:00.000000 UTC,001XX S WESTERN AVE,BATTERY,SIMPLE,STREET,false,false,1223,12,27,28,08B,41.879086132,-87.686376648,2023
13194760,JG405249,2023-08-31 11:30:00.000000 UTC,0000X N WESTERN AVE,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1223,12,27,28,08B,41.881756669,-87.686445186,2023
13300009,JG531537,2023-12-06 23:25:00.000000 UTC,021XX W WARREN BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1223,12,27,28,08B,41.882179244,-87.680135738,2023
13010630,JG186006,2023-03-14 21:30:00.000000 UTC,021XX W WASHINGTON BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,1223,12,27,28,08B,41.883091959,-87.679939156,2023
13021321,JG198869,2023-03-24 00:30:00.000000 UTC,023XX W WARREN BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1223,12,27,28,08B,41.882103874,-87.684752469,2023
13264418,JG488707,2023-10-31 18:50:00.000000 UTC,019XX W MADISON ST,THEFT,$500 AND UNDER,SPORTS ARENA / STADIUM,false,false,1223,12,27,28,06,41.881348623,-87.674525788,2023
13267726,JG493322,2023-11-04 04:00:00.000000 UTC,0000X S OAKLEY BLVD,THEFT,$500 AND UNDER,STREET,false,false,1223,12,27,28,06,41.880804078,-87.683954072,2023
13150234,JG352722,2023-07-23 00:00:00.000000 UTC,021XX W MONROE ST,THEFT,$500 AND UNDER,STREET,false,false,1223,12,27,28,06,41.879958317,-87.679989441,2023
13211563,JG425466,2023-08-17 14:30:00.000000 UTC,021XX W WARREN BLVD,THEFT,FROM BUILDING,APARTMENT,false,false,1223,12,27,28,06,41.882185345,-87.67976111,2023
13183488,JG392035,2023-08-21 14:05:00.000000 UTC,020XX W WASHINGTON BLVD,THEFT,FROM BUILDING,RESIDENCE,false,false,1223,12,27,28,06,41.883137718,-87.677375449,2023
13224213,JG440557,2023-09-26 22:25:00.000000 UTC,023XX W MADISON ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1223,12,27,28,14,41.881183104,-87.68498211,2023
13183656,JG387446,2023-08-18 10:37:00.000000 UTC,011XX W RANDOLPH ST,ROBBERY,ARMED - HANDGUN,STREET,false,false,1224,12,27,28,03,41.884146504,-87.655915096,2023
12943464,JG105862,2023-01-05 19:20:00.000000 UTC,0000X S LAFLIN ST,ROBBERY,ARMED - OTHER FIREARM,ALLEY,false,false,1224,12,28,28,03,41.880944347,-87.664405854,2023
13293859,JG523929,2023-11-30 22:15:00.000000 UTC,009XX W RANDOLPH ST,BATTERY,SIMPLE,RESTAURANT,false,false,1224,12,27,28,08B,41.884226965,-87.651426664,2023
13305693,JG538687,2023-12-12 13:30:00.000000 UTC,007XX W RANDOLPH ST,BATTERY,SIMPLE,RESTAURANT,false,false,1224,12,27,28,08B,41.884534151,-87.646792573,2023
13162655,JG366329,2023-08-02 02:30:00.000000 UTC,013XX W MONROE ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1224,12,27,28,08B,41.880280001,-87.660138458,2023
13288663,JG517752,2023-11-26 04:33:00.000000 UTC,014XX W LAKE ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,true,false,1224,12,27,28,04A,41.885393253,-87.663547848,2023
13260437,JG482858,2023-10-29 01:00:00.000000 UTC,012XX W RANDOLPH ST,THEFT,OVER $500,STREET,false,false,1224,12,27,28,06,41.884335316,-87.658153224,2023
13293807,JG523869,2023-11-26 16:00:00.000000 UTC,0000X N BISHOP ST,THEFT,OVER $500,STREET,false,false,1224,12,27,28,06,41.88196112,-87.663704876,2023
12966651,JG133166,2023-01-28 19:56:00.000000 UTC,001XX N GREEN ST,THEFT,OVER $500,VEHICLE - COMMERCIAL,false,false,1224,12,27,28,06,41.883831371,-87.648588508,2023
13004067,JG178068,2023-03-02 20:00:00.000000 UTC,007XX W RANDOLPH ST,THEFT,OVER $500,OTHER (SPECIFY),false,false,1224,12,27,28,06,41.884533998,-87.646766869,2023
13096573,JG288667,2023-06-04 18:30:00.000000 UTC,0000X N BISHOP ST,THEFT,OVER $500,RESIDENCE - GARAGE,false,false,1224,12,27,28,06,41.881848592,-87.663702378,2023
13107823,JG302124,2023-06-12 06:00:00.000000 UTC,001XX S ASHLAND AVE,THEFT,OVER $500,CONSTRUCTION SITE,false,false,1224,12,34,28,06,41.87964349,-87.666751182,2023
12967401,JG133776,2023-01-28 23:16:00.000000 UTC,001XX N MORGAN ST,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1224,12,27,28,06,41.885106529,-87.65212608,2023
13197938,JG409249,2023-09-02 21:45:00.000000 UTC,015XX W RANDOLPH ST,THEFT,POCKET-PICKING,PARK PROPERTY,false,false,1224,12,27,28,06,41.884932988,-87.664621314,2023
13039947,JG220903,2023-04-08 16:00:00.000000 UTC,009XX W WASHINGTON BLVD,THEFT,FROM BUILDING,APARTMENT,false,false,1224,12,34,28,06,41.883078984,-87.651277292,2023
13114216,JG309792,2023-06-04 00:00:00.000000 UTC,016XX W MADISON ST,THEFT,FROM BUILDING,APARTMENT,false,false,1224,12,27,28,06,41.881441785,-87.667837814,2023
13133070,JG332190,2023-07-08 00:20:00.000000 UTC,015XX W WARREN BLVD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1224,12,27,28,14,41.882380888,-87.666517086,2023
13184817,JG391761,2023-08-21 09:30:00.000000 UTC,013XX W RANDOLPH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1224,12,27,28,14,41.884090949,-87.659532917,2023
13051619,JG234820,2023-04-23 00:00:00.000000 UTC,016XX W LAKE ST,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,1224,12,27,28,14,41.885312381,-87.667573631,2023
13156872,JG360276,2023-07-29 00:45:00.000000 UTC,003XX S DAMEN AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1225,12,27,28,03,41.877018753,-87.676538407,2023
13200744,JG412680,2023-09-05 17:08:00.000000 UTC,020XX W ADAMS ST,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1225,12,27,28,04B,41.878746862,-87.676884241,2023
13242363,JG462291,2023-10-13 15:30:00.000000 UTC,018XX W JACKSON BLVD,BATTERY,SIMPLE,APARTMENT,false,false,1225,12,27,28,08B,41.877532811,-87.672387519,2023
13268189,JG494032,2023-11-06 16:30:00.000000 UTC,023XX W ROOSEVELT RD,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,true,1225,12,28,28,08B,41.866637346,-87.684277353,2023
12966679,JG133124,2023-01-28 20:02:00.000000 UTC,018XX W JACKSON BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1225,12,27,28,08B,41.877532811,-87.672387519,2023
13091672,JG282162,2023-05-31 04:00:00.000000 UTC,020XX W OGDEN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1225,12,28,28,08B,41.871764127,-87.677605569,2023
13149370,JG343768,2023-07-16 19:35:00.000000 UTC,018XX W JACKSON BLVD,ASSAULT,SIMPLE,APARTMENT,false,true,1225,12,27,28,08A,41.877532811,-87.672387519,2023
13275119,JG500972,2023-11-08 17:00:00.000000 UTC,023XX W HARRISON ST,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,1225,12,28,28,06,41.873900215,-87.685529374,2023
12988713,JG159633,2023-02-07 12:00:00.000000 UTC,010XX S OAKLEY BLVD,THEFT,$500 AND UNDER,APARTMENT,false,false,1225,12,28,28,06,41.868406524,-87.683638987,2023
13170313,JG376143,2023-08-05 17:30:00.000000 UTC,023XX W HARRISON ST,THEFT,FROM BUILDING,APARTMENT,false,false,1225,12,28,28,06,41.873915991,-87.684435036,2023
13214609,JG428813,2023-09-17 21:30:00.000000 UTC,020XX W JACKSON BLVD,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1225,12,27,28,14,41.877481507,-87.677319464,2023
13009994,JG185261,2023-03-14 09:00:00.000000 UTC,022XX W HARRISON ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1225,12,28,28,14,41.873956822,-87.681952527,2023
13069569,JG256478,2023-05-11 11:35:00.000000 UTC,005XX S CLAREMONT AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1225,12,28,28,14,41.874709669,-87.685025509,2023
13139111,JG339373,2023-07-13 04:00:00.000000 UTC,020XX W JACKSON BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1225,12,27,28,14,41.877470199,-87.678222877,2023
13083676,JG270583,2023-05-22 14:13:00.000000 UTC,012XX W VAN BUREN ST,ROBBERY,ARMED - HANDGUN,STREET,false,false,1231,12,34,28,03,41.876518701,-87.657049487,2023
13118998,JG315349,2023-06-24 23:15:00.000000 UTC,002XX S ASHLAND AVE,BATTERY,SIMPLE,SIDEWALK,false,false,1231,12,34,28,08B,41.878578638,-87.666736544,2023
13229656,JG445844,2023-10-01 03:15:00.000000 UTC,011XX S LAFLIN ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1231,12,28,28,08B,41.868219921,-87.664046556,2023
13299565,JG531058,2023-12-06 14:15:00.000000 UTC,018XX W HARRISON ST,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,false,true,1231,12,27,28,08B,41.874089619,-87.673487801,2023
12984593,JG154599,2023-02-16 09:59:00.000000 UTC,016XX W POLK ST,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,true,true,1231,12,27,28,08B,41.871602761,-87.668156508,2023
13272711,JG498898,2023-11-10 00:01:00.000000 UTC,012XX W FLOURNOY ST,THEFT,OVER $500,STREET,false,false,1231,12,34,28,06,41.873201104,-87.658949683,2023
13217798,JG432794,2023-09-21 00:00:00.000000 UTC,016XX W HARRISON ST,THEFT,$500 AND UNDER,STREET,false,false,1231,12,27,28,06,41.874196404,-87.666793098,2023
13298535,JG529885,2023-12-05 08:00:00.000000 UTC,009XX S LOOMIS ST,THEFT,$500 AND UNDER,STREET,false,false,1231,12,28,28,06,41.869973286,-87.661660142,2023
13038848,JG219531,2023-04-11 18:30:00.000000 UTC,014XX W FLOURNOY ST,THEFT,$500 AND UNDER,ALLEY,false,false,1231,12,28,28,06,41.87333166,-87.662968825,2023
13176839,JG383889,2023-08-15 15:41:00.000000 UTC,015XX W JACKSON BLVD,THEFT,RETAIL THEFT,GAS STATION,false,false,1231,12,34,28,06,41.877648776,-87.66539493,2023
12966585,JG132345,2023-01-27 11:06:00.000000 UTC,013XX W TAYLOR ST,THEFT,FROM BUILDING,APARTMENT,false,false,1231,12,28,28,06,41.869352917,-87.660693695,2023
13155455,JG358154,2023-07-26 16:55:00.000000 UTC,017XX W HARRISON ST,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,false,false,1231,12,27,28,06,41.874133594,-87.670164416,2023
13095896,JG287726,2023-06-04 12:49:00.000000 UTC,010XX W 14TH PL,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1232,12,28,28,04B,41.862541286,-87.651781949,2023
12950569,JG113739,2023-01-12 15:30:00.000000 UTC,010XX W ADAMS ST,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1232,12,25,28,08B,41.879123755,-87.652997472,2023
13062663,JG248227,2023-05-04 17:45:00.000000 UTC,014XX S EMERALD AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1232,12,25,28,04A,41.8631523,-87.645637349,2023
13238717,JG457815,2023-10-06 15:02:00.000000 UTC,010XX W 13TH ST,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,false,false,1232,12,28,28,08A,41.865500587,-87.65380275,2023
13026638,JG205174,2023-03-30 18:00:00.000000 UTC,0000X S HALSTED ST,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,1232,12,27,28,08A,41.881203182,-87.647342333,2023
13235608,JG454072,2023-10-06 14:00:00.000000 UTC,007XX W TAYLOR ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1232,12,28,28,06,41.869653235,-87.646063326,2023
13262712,JG486944,2023-10-31 10:00:00.000000 UTC,009XX W MADISON ST,THEFT,OVER $500,APARTMENT,false,false,1232,12,34,28,06,41.881714876,-87.651240388,2023
13302404,JG533208,2023-12-07 19:00:00.000000 UTC,011XX W ADAMS ST,THEFT,OVER $500,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,1232,12,34,28,06,41.879074742,-87.655847488,2023
13127781,JG319649,2023-06-28 10:00:00.000000 UTC,002XX S SANGAMON ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1232,12,34,28,06,41.878827891,-87.650771696,2023
